Id,Label
1.50300551715696E+018,neutral
1.41065302087508E+018,positive
1.37306714929673E+018,negative
1.37323471083969E+018,positive
1.37324570721852E+018,positive
1.39217541962189E+018,positive
1.37336418935651E+018,negative
1.37326745424429E+018,positive
1.37319524738839E+018,positive
1.37326304166036E+018,positive
1.37323536479467E+018,negative
1.37868951046943E+018,neutral
1.37323782431356E+018,positive
1.48097313070535E+018,negative
1.37654520102876E+018,neutral
1.37307804328411E+018,positive
1.4675417503613E+018,positive
1.3731748828974E+018,positive
1.37574313616147E+018,neutral
1.37332288785209E+018,positive
1.373158065609E+018,positive
1.37320653777949E+018,neutral
1.37328017615979E+018,neutral
1.46246542850517E+018,negative
1.3731525785199E+018,positive
1.37307817158792E+018,positive
1.37372470907072E+018,neutral
1.37324270592973E+018,positive
1.3730720958198E+018,positive
1.37319914655595E+018,positive
1.37439684799368E+018,negative
1.37313657835744E+018,positive
1.37320548134755E+018,negative
1.37317779108103E+018,positive
1.37321379339687E+018,neutral
1.41069379335197E+018,neutral
1.37359899212743E+018,positive
1.37315129723534E+018,negative
1.37591971434666E+018,neutral
1.37354200981486E+018,negative
1.37320227072527E+018,positive
1.37509353252921E+018,neutral
1.37326943651839E+018,positive
1.37318991431402E+018,positive
1.37315296070069E+018,neutral
1.37318803165873E+018,positive
1.37320266976716E+018,positive
1.37328245247983E+018,negative
1.37320318831731E+018,neutral
1.3732249771099E+018,neutral
1.37316272101386E+018,negative
1.37351102678896E+018,positive
1.37328309439712E+018,positive
1.3732226707084E+018,positive
1.37364691772971E+018,positive
1.37321154634465E+018,negative
1.37323446717167E+018,neutral
1.37328842466125E+018,positive
1.37312433811163E+018,positive
1.47940039319721E+018,positive
1.37334710456806E+018,positive
1.37470264126413E+018,neutral
1.41029859420951E+018,positive
1.37358354568854E+018,neutral
1.37359334688786E+018,positive
1.3731710070879E+018,negative
1.3733029536674E+018,positive
1.37323454617134E+018,positive
1.37322058691111E+018,positive
1.37320646783942E+018,positive
1.37318224020157E+018,neutral
1.37320479431636E+018,negative
1.37876406449145E+018,neutral
1.37340287521327E+018,positive
1.37375614521563E+018,positive
1.37443128575037E+018,positive
1.37319221294361E+018,positive
1.37319205680227E+018,neutral
1.37307224658825E+018,neutral
1.38555432165646E+018,positive
1.38705426862083E+018,positive
1.43007864874954E+018,positive
1.37743098286163E+018,positive
1.37324233665904E+018,positive
1.37323550407908E+018,positive
1.37315963606965E+018,positive
1.37320109084654E+018,neutral
1.40956667435386E+018,positive
1.37329590928764E+018,positive
1.37394645678523E+018,neutral
1.37321539322186E+018,positive
1.37319009010155E+018,neutral
1.37321517472384E+018,positive
1.37316727433767E+018,positive
1.37469463783165E+018,neutral
1.41174901331397E+018,positive
1.37319367546811E+018,positive
1.49145112761928E+018,neutral
1.43618146008873E+018,positive
1.4610505797661E+018,neutral
1.37317651180992E+018,positive
1.37319910071219E+018,neutral
1.37316130052049E+018,negative
1.49427236854141E+018,positive
1.40991355309248E+018,neutral
1.37861772659224E+018,negative
1.389272423154E+018,positive
1.37319664804266E+018,positive
1.37531367786435E+018,negative
1.37336146346581E+018,positive
1.37320616467091E+018,positive
1.40157469437826E+018,positive
1.37482438817706E+018,neutral
1.37485246017562E+018,positive
1.41056445725273E+018,neutral
1.37317883587797E+018,positive
1.37318020655135E+018,neutral
1.37360983369856E+018,positive
1.37482139375018E+018,positive
1.37323403465906E+018,positive
1.37320197857523E+018,positive
1.37319146310279E+018,neutral
1.37366584154008E+018,positive
1.39615443653644E+018,neutral
1.3732336029311E+018,neutral
1.37322409785389E+018,positive
1.37323458074503E+018,positive
1.3736481314816E+018,positive
1.37320737503807E+018,negative
1.41091655405795E+018,neutral
1.37519521194564E+018,negative
1.46382258230252E+018,positive
1.37363926692076E+018,neutral
1.3754281319773E+018,neutral
1.37333366658843E+018,positive
1.37336910293755E+018,negative
1.41273593410642E+018,neutral
1.37322092643163E+018,neutral
1.37470749475333E+018,negative
1.40994244056867E+018,positive
1.37864846590392E+018,positive
1.37315469145926E+018,negative
1.37374610043637E+018,negative
1.37322861605888E+018,positive
1.37324280059102E+018,positive
1.37331422628296E+018,positive
1.48133835316551E+018,negative
1.37334392517656E+018,positive
1.37319345679384E+018,positive
1.43511120640735E+018,negative
1.37319944320654E+018,neutral
1.37328835150836E+018,positive
1.37320276797679E+018,positive
1.37322463066896E+018,positive
1.37318424145916E+018,positive
1.37316591845343E+018,neutral
1.37329205280134E+018,negative
1.37321124754667E+018,neutral
1.50202727901847E+018,positive
1.50409165273404E+018,neutral
1.37325539140504E+018,negative
1.37312416745379E+018,negative
1.37315531837344E+018,positive
1.37322847973136E+018,positive
1.37322440290562E+018,positive
1.37317706898542E+018,neutral
1.37316791574325E+018,neutral
1.37312741306919E+018,neutral
1.37324231591823E+018,positive
1.38012223729507E+018,neutral
1.37459200689118E+018,negative
1.46375350276586E+018,positive
1.37322758329533E+018,positive
1.37324813286836E+018,positive
1.40851307430752E+018,negative
1.37311350600696E+018,negative
1.37323068846862E+018,positive
1.40919953785665E+018,neutral
1.37321385374031E+018,positive
1.37318248992619E+018,positive
1.43678231412677E+018,neutral
1.37334584014052E+018,positive
1.37318806851413E+018,negative
1.3733676485207E+018,negative
1.37318637720299E+018,positive
1.37327399177594E+018,neutral
1.37316310506945E+018,positive
1.37332378478303E+018,positive
1.3734824350449E+018,negative
1.37320120141259E+018,neutral
1.37323430738546E+018,positive
1.37320833080251E+018,neutral
1.37316266827883E+018,positive
1.4099600052316E+018,positive
1.37321438352704E+018,positive
1.37374670015477E+018,positive
1.40440388495784E+018,positive
1.37762948984963E+018,neutral
1.37334807371233E+018,negative
1.37323490931419E+018,neutral
1.37341231982964E+018,negative
1.37316747567688E+018,positive
1.37322306037182E+018,positive
1.3732359545893E+018,positive
1.40505652295524E+018,neutral
1.37311207895376E+018,negative
1.39245220213706E+018,positive
1.37327612189097E+018,positive
1.39359328882181E+018,positive
1.37762789879913E+018,neutral
1.37335027939614E+018,negative
1.37321541358102E+018,positive
1.37322195973612E+018,positive
1.3758380140569E+018,negative
1.37318205169697E+018,neutral
1.37323692603626E+018,neutral
1.3732251931083E+018,positive
1.37319592380795E+018,positive
1.4319658131296E+018,positive
1.37331570819351E+018,negative
1.37322054975372E+018,positive
1.37547867496796E+018,positive
1.37354244404275E+018,positive
1.37316866778196E+018,negative
1.37316508888295E+018,positive
1.37333526996183E+018,positive
1.37324392547399E+018,positive
1.39353666215262E+018,positive
1.373205384371E+018,neutral
1.37320677951393E+018,positive
1.41148915767176E+018,neutral
1.37365500834081E+018,negative
1.37315284287006E+018,positive
1.38147210705439E+018,positive
1.37392909493778E+018,neutral
1.41267158742639E+018,neutral
1.37322807332851E+018,positive
1.37323140778761E+018,negative
1.373090220867E+018,negative
1.3732214736834E+018,positive
1.37313007989575E+018,positive
1.37919941830234E+018,neutral
1.37319233139921E+018,positive
1.37317715132798E+018,negative
1.37332659789018E+018,neutral
1.37324155025217E+018,negative
1.37323097941911E+018,neutral
1.37335263542896E+018,negative
1.37326241606738E+018,neutral
1.37318842943399E+018,neutral
1.373590803206E+018,negative
1.37328932010322E+018,positive
1.37359614739097E+018,positive
1.37320848406232E+018,positive
1.37376959532093E+018,positive
1.37332526382883E+018,positive
1.4976621445229E+018,positive
1.37444229206956E+018,negative
1.37314425140454E+018,positive
1.38523519377943E+018,positive
1.41926110434211E+018,neutral
1.37322184590269E+018,neutral
1.37307635454407E+018,neutral
1.37833823495091E+018,neutral
1.37322025945336E+018,positive
1.37318177604732E+018,positive
1.37318590305791E+018,neutral
1.41040218551977E+018,neutral
1.45885929553E+018,positive
1.37333260073612E+018,positive
1.37323434294472E+018,positive
1.37316973269477E+018,positive
1.37327880128367E+018,positive
1.37326013554458E+018,positive
1.37310973237076E+018,negative
1.37790420578934E+018,negative
1.46423208205027E+018,negative
1.3730625003092E+018,positive
1.3732245969551E+018,positive
1.37324874941008E+018,neutral
1.3732806632485E+018,positive
1.37322138037691E+018,neutral
1.37316032555033E+018,positive
1.3731598441365E+018,positive
1.37324826571876E+018,neutral
1.3731532354192E+018,positive
1.44022870327174E+018,negative
1.39121122913015E+018,negative
1.37320171662831E+018,positive
1.37320735911649E+018,neutral
1.50364584473364E+018,neutral
1.37322195040385E+018,positive
1.37322678685994E+018,positive
1.37321565653606E+018,negative
1.3733157597751E+018,negative
1.3732024335649E+018,positive
1.37313046064203E+018,positive
1.37322810615309E+018,positive
1.48173816313565E+018,positive
1.37319144944613E+018,positive
1.50058378168996E+018,negative
1.3731476280416E+018,neutral
1.37339574735012E+018,positive
1.37320891321517E+018,positive
1.37333275938148E+018,neutral
1.37337373035378E+018,positive
1.37310184961673E+018,neutral
1.50253827363742E+018,neutral
1.37321943345231E+018,neutral
1.37337552959275E+018,negative
1.37362850560338E+018,positive
1.37329708714887E+018,positive
1.37316273168416E+018,negative
1.37323941800648E+018,positive
1.37425362427308E+018,neutral
1.44729336510885E+018,neutral
1.37319027226853E+018,positive
1.40979568997921E+018,positive
1.37323020054109E+018,positive
1.37332768995686E+018,negative
1.38175237785066E+018,negative
1.37322591852156E+018,positive
1.37330225391484E+018,positive
1.37329452713445E+018,neutral
1.37335404029432E+018,neutral
1.41128106000928E+018,positive
1.37319376477738E+018,neutral
1.37323232211647E+018,positive
1.37503012102382E+018,negative
1.37366022127767E+018,positive
1.37334322567986E+018,positive
1.37337953122715E+018,negative
1.37320030756446E+018,negative
1.37391486641573E+018,negative
1.37352281256928E+018,neutral
1.37316240938546E+018,neutral
1.37319115809299E+018,positive
1.37321344882226E+018,positive
1.37404712728699E+018,positive
1.37513108239642E+018,positive
1.37317712667385E+018,neutral
1.3735693326855E+018,neutral
1.37322680620825E+018,neutral
1.37353437270442E+018,negative
1.37315559224056E+018,positive
1.41491775827864E+018,negative
1.37321456842454E+018,positive
1.37317495901567E+018,positive
1.38138368306467E+018,positive
1.3732061598936E+018,negative
1.39167346549367E+018,positive
1.37326963330272E+018,negative
1.37322355874327E+018,positive
1.37323088708988E+018,positive
1.3731802110434E+018,positive
1.37325632129901E+018,neutral
1.3731643505513E+018,positive
1.38375427496269E+018,positive
1.37508294486014E+018,positive
1.37444434362535E+018,positive
1.37314781123202E+018,positive
1.37319985920182E+018,positive
1.37326042615109E+018,positive
1.37355343493113E+018,neutral
1.37365751411864E+018,negative
1.37578715936236E+018,positive
1.37327225884052E+018,positive
1.37314501527537E+018,positive
1.3733550410552E+018,neutral
1.39455339636806E+018,positive
1.37318642737106E+018,neutral
1.37320264619933E+018,positive
1.37315471777851E+018,positive
1.37308968581217E+018,positive
1.37322827355615E+018,positive
1.37327569766646E+018,positive
1.46398292739034E+018,positive
1.37333870528974E+018,negative
1.43245115919376E+018,positive
1.37328532652598E+018,neutral
1.3954049681994E+018,positive
1.37323496247279E+018,negative
1.37312486487851E+018,positive
1.37308030332615E+018,positive
1.37328206972866E+018,positive
1.37546696330936E+018,positive
1.37362055993066E+018,negative
1.44095571202537E+018,neutral
1.3731795493458E+018,positive
1.37579262689772E+018,positive
1.37326018623691E+018,negative
1.37329749611033E+018,neutral
1.3731963946605E+018,neutral
1.37317723498761E+018,positive
1.37393910522309E+018,positive
1.37323975594155E+018,negative
1.37323459266101E+018,neutral
1.37319969696193E+018,positive
1.37318975296341E+018,neutral
1.37324228340812E+018,negative
1.3731427839434E+018,positive
1.37915560426303E+018,neutral
1.38360391304403E+018,negative
1.37322965289914E+018,positive
1.37327839419296E+018,negative
1.37322376765311E+018,neutral
1.37322672821517E+018,neutral
1.40769138651059E+018,negative
1.37320536305974E+018,neutral
1.41058445470427E+018,positive
1.37321138937287E+018,positive
1.37336590744414E+018,positive
1.4986293600725E+018,positive
1.3732219192905E+018,neutral
1.37317116411846E+018,positive
1.37329916673932E+018,positive
1.37328369187147E+018,neutral
1.3732282867808E+018,neutral
1.37328027842111E+018,negative
1.37334570584316E+018,neutral
1.37307154527121E+018,positive
1.37326995761465E+018,neutral
1.37336196678224E+018,negative
1.37331248377616E+018,neutral
1.40958624975353E+018,positive
1.37434408284003E+018,positive
1.37327295064487E+018,positive
1.4886409467073E+018,positive
1.37319172532223E+018,positive
1.37318781686429E+018,positive
1.4097517149457E+018,negative
1.37337976027815E+018,positive
1.37324124592191E+018,negative
1.3732126537877E+018,neutral
1.37339387218592E+018,positive
1.37323859190894E+018,positive
1.3744265409943E+018,neutral
1.44893266183003E+018,neutral
1.37373261772456E+018,positive
1.37324463126206E+018,negative
1.37308942980863E+018,positive
1.48078482420185E+018,positive
1.37326295165483E+018,negative
1.37570300494343E+018,positive
1.39760942044883E+018,neutral
1.37323199756128E+018,neutral
1.3732732678517E+018,positive
1.37333730221112E+018,positive
1.37325105753136E+018,neutral
1.46128738870203E+018,neutral
1.37330841965083E+018,positive
1.37315459623178E+018,positive
1.37328729792434E+018,positive
1.37319926551061E+018,positive
1.40918867856867E+018,neutral
1.37320339989898E+018,positive
1.37320320002362E+018,positive
1.37325986320001E+018,neutral
1.3731867087333E+018,positive
1.37312316020009E+018,negative
1.46423971600661E+018,positive
1.37314957909341E+018,negative
1.37317217742452E+018,positive
1.37315883818727E+018,positive
1.37317857482867E+018,positive
1.45800771657677E+018,negative
1.37319490093466E+018,neutral
1.37319834900064E+018,positive
1.37321681895812E+018,neutral
1.37334465368519E+018,positive
1.37313297704829E+018,neutral
1.3733178052994E+018,negative
1.3735710795124E+018,neutral
1.38570585670101E+018,positive
1.37324468989009E+018,neutral
1.46361581874336E+018,positive
1.37329428995496E+018,positive
1.37535566278447E+018,neutral
1.49975221970025E+018,neutral
1.41051284760449E+018,neutral
1.3732080163723E+018,neutral
1.37862926464441E+018,neutral
1.3731832869195E+018,positive
1.37336442315966E+018,negative
1.49460776430751E+018,neutral
1.37321265987787E+018,neutral
1.37321763173874E+018,negative
1.37656260426564E+018,positive
1.37314530705637E+018,positive
1.37335122584496E+018,positive
1.37340385777937E+018,negative
1.37321023465993E+018,neutral
1.37314517598013E+018,neutral
1.3732489367948E+018,positive
1.37316376058049E+018,neutral
1.37306797265526E+018,positive
1.37333188877387E+018,positive
1.41383490986988E+018,negative
1.3733502970206E+018,positive
1.37321485449292E+018,negative
1.37325030760661E+018,positive
1.37342476522299E+018,neutral
1.38855777073202E+018,negative
1.40948923050245E+018,positive
1.37319688755001E+018,positive
1.49401676756338E+018,positive
1.37333905032158E+018,negative
1.37308031046065E+018,negative
1.39424991288438E+018,neutral
1.37320681245182E+018,positive
1.3739322281332E+018,negative
1.37325340408514E+018,positive
1.37444304143238E+018,negative
1.37567406967739E+018,negative
1.37312109977759E+018,negative
1.37327927025303E+018,neutral
1.37323937597111E+018,neutral
1.37334447967609E+018,neutral
1.37321792433332E+018,positive
1.49679200143757E+018,neutral
1.37320855671605E+018,positive
1.37332794825055E+018,positive
1.37333039036303E+018,negative
1.3733005577719E+018,neutral
1.37325226367484E+018,positive
1.37317132788502E+018,positive
1.37328056197279E+018,positive
1.3916215737617E+018,positive
1.3732395693453E+018,negative
1.37329100560525E+018,positive
1.37970142326968E+018,positive
1.37316993115662E+018,positive
1.37317240855582E+018,positive
1.37318579206819E+018,neutral
1.37320344726949E+018,neutral
1.37327773204658E+018,positive
1.3731543092952E+018,neutral
1.37333417003911E+018,negative
1.37424946949619E+018,negative
1.37323096799386E+018,positive
1.37317311537155E+018,positive
1.37319924789878E+018,positive
1.37315626689017E+018,positive
1.37322723896391E+018,neutral
1.37315908203153E+018,neutral
1.37320130627858E+018,neutral
1.37620017716651E+018,neutral
1.37319724807137E+018,positive
1.37329464482249E+018,positive
1.37321813168713E+018,neutral
1.39429222234288E+018,positive
1.3733315524453E+018,positive
1.37367127918263E+018,positive
1.37308500619369E+018,negative
1.37509753945263E+018,neutral
1.42268448015903E+018,positive
1.41065745100801E+018,positive
1.37318201193913E+018,positive
1.3733307653296E+018,negative
1.37359571224037E+018,neutral
1.37325021952626E+018,positive
1.40724083491178E+018,neutral
1.37330721466497E+018,positive
1.39431715899854E+018,positive
1.37608039794831E+018,positive
1.37317891630369E+018,negative
1.37315230086116E+018,positive
1.37318321969732E+018,negative
1.37309698257997E+018,negative
1.37322775648239E+018,positive
1.37375318229217E+018,positive
1.37324128504218E+018,positive
1.37337293079356E+018,neutral
1.37327479660415E+018,positive
1.39930093033247E+018,negative
1.37531502213038E+018,positive
1.37320965215081E+018,positive
1.37327769733445E+018,positive
1.37320209307973E+018,neutral
1.37316818391866E+018,neutral
1.40037256596998E+018,positive
1.37327225967097E+018,positive
1.373225872141E+018,neutral
1.37366334516174E+018,positive
1.44615633310391E+018,negative
1.37306898142325E+018,negative
1.37341580231411E+018,negative
1.37651761323751E+018,negative
1.37355952654531E+018,positive
1.37338074968923E+018,positive
1.37554154024485E+018,neutral
1.37317775787887E+018,neutral
1.42937020025683E+018,neutral
1.41343205527959E+018,positive
1.37310629204743E+018,positive
1.37329628482464E+018,neutral
1.37322527084972E+018,positive
1.37320331794648E+018,neutral
1.37314371874895E+018,positive
1.37340139241775E+018,negative
1.37327648048724E+018,positive
1.38057606115977E+018,neutral
1.37315428771136E+018,neutral
1.37329211926845E+018,positive
1.46829560419974E+018,negative
1.37338945928314E+018,neutral
1.37611724173804E+018,positive
1.37367207459048E+018,neutral
1.37403631318853E+018,positive
1.49388985013054E+018,neutral
1.37321190411882E+018,positive
1.37332118164277E+018,neutral
1.37319775117811E+018,positive
1.37608302276897E+018,neutral
1.37394309429974E+018,positive
1.37319468032264E+018,positive
1.37359093664778E+018,positive
1.3732115677146E+018,positive
1.37329743972631E+018,positive
1.37321102629289E+018,positive
1.3731905045239E+018,positive
1.37650614732738E+018,negative
1.37332121688749E+018,positive
1.37331958055111E+018,positive
1.37325521784894E+018,positive
1.37337371889493E+018,positive
1.37375529495475E+018,positive
1.37318669551712E+018,positive
1.45346662044216E+018,positive
1.37319336261918E+018,positive
1.44972663746194E+018,neutral
1.37317035787251E+018,positive
1.37314499376699E+018,positive
1.38793238888657E+018,neutral
1.37581200468701E+018,positive
1.37316312781516E+018,positive
1.37317181191612E+018,positive
1.37316697325798E+018,positive
1.37364104343914E+018,neutral
1.37317287790688E+018,negative
1.37320516180026E+018,positive
1.40945774443283E+018,positive
1.37330535971306E+018,positive
1.37324358787023E+018,positive
1.37322977965108E+018,positive
1.37403720673044E+018,positive
1.3731377520579E+018,neutral
1.49440666983669E+018,neutral
1.37322093637633E+018,positive
1.37358555617364E+018,neutral
1.37325376625485E+018,positive
1.44815051283511E+018,positive
1.3732419862165E+018,positive
1.37317192287637E+018,positive
1.45904932561554E+018,positive
1.37320645228698E+018,positive
1.37467458556043E+018,neutral
1.37321961133273E+018,negative
1.37307183693478E+018,positive
1.3795229001941E+018,neutral
1.37320718918001E+018,neutral
1.37319428462785E+018,positive
1.37315689234894E+018,positive
1.37324510967701E+018,positive
1.37318035724425E+018,positive
1.37322671433628E+018,positive
1.37347369006367E+018,neutral
1.37325730568538E+018,neutral
1.37322278403847E+018,negative
1.40979632988737E+018,positive
1.37318905371414E+018,positive
1.4813690802591E+018,positive
1.37321479911128E+018,negative
1.37321197665092E+018,neutral
1.37389939015542E+018,neutral
1.44608817635591E+018,neutral
1.38048068376477E+018,positive
1.37322256543561E+018,positive
1.37362944461996E+018,positive
1.49394619113396E+018,neutral
1.45984202891799E+018,positive
1.37319644156961E+018,positive
1.37407339663243E+018,positive
1.37339657732327E+018,positive
1.3731538629458E+018,negative
1.37315523278033E+018,positive
1.37323606588092E+018,neutral
1.37328914571659E+018,positive
1.37338755558502E+018,positive
1.37320924074416E+018,positive
1.3731995119428E+018,positive
1.37361733736302E+018,positive
1.46392346441543E+018,positive
1.41017034614216E+018,neutral
1.37317892922219E+018,positive
1.37444707356361E+018,positive
1.43298582612483E+018,positive
1.37330990246725E+018,positive
1.3888477499453E+018,neutral
1.38155323662522E+018,positive
1.37320262140678E+018,positive
1.38051582811485E+018,negative
1.37333796352704E+018,positive
1.4369774724369E+018,positive
1.37319043086774E+018,positive
1.40872819389749E+018,neutral
1.37328332481956E+018,neutral
1.41067454980552E+018,positive
1.37334713846642E+018,positive
1.3733184235146E+018,positive
1.37313034504281E+018,neutral
1.37316918637406E+018,neutral
1.37339265453746E+018,neutral
1.37555543281992E+018,negative
1.37323197963903E+018,neutral
1.37321842332546E+018,neutral
1.50435517710042E+018,negative
1.3731983329575E+018,positive
1.45345424936759E+018,positive
1.37310126948162E+018,positive
1.45343854696302E+018,negative
1.3736069144211E+018,neutral
1.37470952790021E+018,positive
1.37317614633499E+018,positive
1.37442199998906E+018,positive
1.37317366352519E+018,positive
1.37324868152528E+018,neutral
1.37315450740901E+018,positive
1.37317114104139E+018,positive
1.37321980826788E+018,positive
1.37314409725132E+018,negative
1.3732660432385E+018,positive
1.37312653222335E+018,neutral
1.37315285033173E+018,positive
1.40920287522664E+018,neutral
1.37319904913487E+018,positive
1.48095798851707E+018,positive
1.37317546620342E+018,positive
1.3742991704844E+018,negative
1.37333779752487E+018,positive
1.37319671096142E+018,neutral
1.37320752318081E+018,positive
1.37316891867259E+018,positive
1.37316596162961E+018,positive
1.38154360113877E+018,negative
1.37323545548805E+018,neutral
1.37359511432135E+018,negative
1.37646850875472E+018,neutral
1.37318986182651E+018,positive
1.37320138841562E+018,neutral
1.4500926854533E+018,negative
